"Region","RegionName","State","ForecastYoYPctChange","MSAName","CountyName","CityName"
"ZipCode","10706","NY",0.587051970148408,"New York, NY","Westchester","Hastings on Hudson"
"ZipCode","10707","NY",4.48735813897748,"New York, NY","Westchester","Yonkers"
"ZipCode","10708","NY",3.37471196128493,"New York, NY","Westchester","Eastchester"
"ZipCode","10709","NY",3.66384223132377,"New York, NY","Westchester","Eastchester"
"ZipCode","10710","NY",3.66045374539974,"New York, NY","Westchester","Yonkers"
"ZipCode","10801","NY",5.27625333455667,"New York, NY","Westchester","New Rochelle"
"ZipCode","10803","NY",4.76903751244126,"New York, NY","Westchester","Pelham"
"ZipCode","10804","NY",3.69827646798565,"New York, NY","Westchester","New Rochelle"
"ZipCode","10805","NY",4.10693062358205,"New York, NY","Westchester","New Rochelle"
"ZipCode","10901","NY",3.61535045223587,"New York, NY","Rockland","Ramapo"
"ZipCode","10913","NY",3.62119254218238,"New York, NY","Rockland","Orangetown"
"ZipCode","10916","NY",4.20532562194676,"New York, NY","Orange","Hamptonburgh"
"ZipCode","10917","NY",2.72194631251998,"New York, NY","Orange","Woodbury"
"ZipCode","10918","NY",3.49281494352606,"New York, NY","Orange"," Chester"
"ZipCode","10920","NY",3.85084251057574,"New York, NY","Rockland","Clarkstown"
"ZipCode","10921","NY",4.59407571002497,"New York, NY","Orange","Florida"
"ZipCode","10923","NY",3.3199973664306,"New York, NY","Rockland","West Haverstraw"
"ZipCode","10924","NY",4.13107849827552,"New York, NY","Orange"," Goshen"
"ZipCode","10925","NY",3.44645025360686,"New York, NY","Orange","Greenwood Lake"
"ZipCode","10927","NY",2.95444567951218,"New York, NY","Rockland","Haverstraw"
"ZipCode","10928","NY",1.88346141758056,"New York, NY","Orange","Highland Falls"
"ZipCode","10930","NY",4.60383945639753,"New York, NY","Orange","Woodbury"
"ZipCode","10940","NY",3.23647721816816,"New York, NY","Orange","Middletown"
"ZipCode","10941","NY",1.88448279279112,"New York, NY","Orange","Scotchtown"
"ZipCode","10950","NY",4.5851178701182,"New York, NY","Orange","Monroe"
"ZipCode","10952","NY",3.93897854473264,"New York, NY","Rockland","Ramapo"
"ZipCode","10954","NY",3.25807261101343,"New York, NY","Rockland","Clarkstown"
"ZipCode","10956","NY",2.44491694288504,"New York, NY","Rockland","Clarkstown"
"ZipCode","10958","NY",3.89184593989193,"New York, NY","Orange","Wawayanda"
"ZipCode","10960","NY",4.33990147785574,"New York, NY","Rockland","Orangetown"
"ZipCode","10962","NY",4.32809234908593,"New York, NY","Rockland","Orangetown"
"ZipCode","10963","NY",4.92163926087101,"New York, NY","Orange","Mt Hope"
"ZipCode","10964","NY",2.88181287032813,"New York, NY","Rockland","Orangetown"
"ZipCode","10965","NY",4.13101087970886,"New York, NY","Rockland","Orangetown"
"ZipCode","10968","NY",3.21019173690516,"New York, NY","Rockland","Orangetown"
"ZipCode","10970","NY",4.08460135507498,"New York, NY","Rockland","Mount Ivy"
"ZipCode","10973","NY",2.57190294082008,"New York, NY","Orange","Wawayanda"
"ZipCode","10974","NY",4.24308791401398,"New York, NY","Rockland","Ramapo"
"ZipCode","10977","NY",3.21218710867144,"New York, NY","Rockland","Ramapo"
"ZipCode","10980","NY",3.36020337487063,"New York, NY","Rockland"," Stony Point"
"ZipCode","10983","NY",3.78714754011753,"New York, NY","Rockland","Orangetown"
"ZipCode","10984","NY",2.76592077574241,"New York, NY","Rockland","Thiells"
"ZipCode","10986","NY",4.70102018982017,"New York, NY","Rockland"," Stony Point"
"ZipCode","10987","NY",4.89236165363114,"New York, NY","Orange","Tuxedo"
"ZipCode","10989","NY",3.31497402678338,"New York, NY","Rockland","Clarkstown"
"ZipCode","10990","NY",4.14349300180563,"New York, NY","Orange"," Warwick"
"ZipCode","10992","NY",4.27310609575223,"New York, NY","Orange","Washingtonville"
"ZipCode","10993","NY",4.89183415849537,"New York, NY","Rockland","West Haverstraw"
"ZipCode","10994","NY",3.19492440792397,"New York, NY","Rockland","Clarkstown"
"ZipCode","10998","NY",4.03025268174232,"New York, NY","Orange","Minisink"
"ZipCode","11001","NY",3.62226051896896,"New York, NY","Nassau","Floral Park"
"ZipCode","11003","NY",3.80424877465497,"New York, NY","Nassau","Elmont"
"ZipCode","11004","NY",2.86986150795064,"New York, NY","Queens","New York"
"ZipCode","11010","NY",4.01613958664877,"New York, NY","Nassau","Franklin Square"
"ZipCode","11020","NY",4.41827846792146,"New York, NY","Nassau","Great Neck"
"ZipCode","11021","NY",3.76148906110216,"New York, NY","Nassau","Great Neck"
"ZipCode","11023","NY",5.86512862311298,"New York, NY","Nassau","Great Neck"
"ZipCode","11024","NY",4.99339625957027,"New York, NY","Nassau","Great Neck"
"ZipCode","11030","NY",4.01842379701689,"New York, NY","Nassau","Manhasset"
"ZipCode","11040","NY",3.48891075021166,"New York, NY","Nassau","North New Hyde Park"
"ZipCode","11050","NY",4.07272349776789,"New York, NY","Nassau","Port Washington"
"ZipCode","11096","NY",4.53815880175337,"New York, NY","Nassau","Inwood"
"ZipCode","11101","NY",3.76941902111746,"New York, NY","Queens","New York"
"ZipCode","11102","NY",2.29353572915679,"New York, NY","Queens","New York"
"ZipCode","11103","NY",2.26408414678647,"New York, NY","Queens","New York"
"ZipCode","11104","NY",2.99790964744504,"New York, NY","Queens","New York"
"ZipCode","11105","NY",0.647911657819837,"New York, NY","Queens","New York"
"ZipCode","11106","NY",1.69731303457166,"New York, NY","New York","New York"
"ZipCode","11201","NY",3.89007381260309,"New York, NY","Kings","New York"
"ZipCode","11203","NY",4.24386866142836,"New York, NY","Kings","New York"
"ZipCode","11204","NY",3.55561831481078,"New York, NY","Kings","New York"
"ZipCode","11205","NY",4.26320154424911,"New York, NY","Kings","New York"
"ZipCode","11206","NY",5.02868357302319,"New York, NY","Kings","New York"
"ZipCode","11207","NY",4.69105347584373,"New York, NY","Kings","New York"
"ZipCode","11209","NY",4.16155502026229,"New York, NY","Kings","New York"
"ZipCode","11210","NY",4.79537732232364,"New York, NY","Kings","New York"
"ZipCode","11211","NY",3.39508939897135,"New York, NY","Kings","New York"
"ZipCode","11212","NY",5.38107347912714,"New York, NY","Kings","New York"
"ZipCode","11213","NY",2.91213533607306,"New York, NY","Kings","New York"
"ZipCode","11214","NY",3.58259311681465,"New York, NY","Kings","New York"
"ZipCode","11215","NY",3.42324230294409,"New York, NY","Kings","New York"
"ZipCode","11216","NY",3.47349623130335,"New York, NY","Kings","New York"
"ZipCode","11217","NY",1.06980296973952,"New York, NY","Kings","New York"
"ZipCode","11218","NY",2.71088824089794,"New York, NY","Kings","New York"
"ZipCode","11219","NY",5.63129893284038,"New York, NY","Kings","New York"
"ZipCode","11220","NY",4.84670350271271,"New York, NY","Kings","New York"
"ZipCode","11221","NY",4.46572108387328,"New York, NY","Kings","New York"
"ZipCode","11222","NY",0.0536448221215808,"New York, NY","Kings","New York"
"ZipCode","11223","NY",3.31450970491541,"New York, NY","Kings","New York"
"ZipCode","11224","NY",4.28847101762465,"New York, NY","Kings","New York"
"ZipCode","11225","NY",-1.57367341963063,"New York, NY","Kings","New York"
"ZipCode","11226","NY",5.51431841980674,"New York, NY","Kings","New York"
"ZipCode","11228","NY",3.25309932980502,"New York, NY","Kings","New York"
"ZipCode","11229","NY",3.78225941377127,"New York, NY","Kings","New York"
"ZipCode","11230","NY",3.55576231443084,"New York, NY","Kings","New York"
"ZipCode","11231","NY",0.673691161098633,"New York, NY","New York","New York"
"ZipCode","11233","NY",3.93979354004916,"New York, NY","Kings","New York"
"ZipCode","11234","NY",3.80153968080678,"New York, NY","Kings","New York"
"ZipCode","11235","NY",4.52940052318653,"New York, NY","Kings","New York"
"ZipCode","11236","NY",4.73895005792166,"New York, NY","Kings","New York"
"ZipCode","11238","NY",3.60014746804341,"New York, NY","Kings","New York"
"ZipCode","11249","NY",4.45184925520087,"New York, NY","Kings","New York"
"ZipCode","11354","NY",3.40731910541479,"New York, NY","Queens","New York"
"ZipCode","11355","NY",3.1340716007639,"New York, NY","Queens","New York"
"ZipCode","11356","NY",4.44436834472535,"New York, NY","Queens","New York"
"ZipCode","11357","NY",3.89349254590125,"New York, NY","Queens","New York"
"ZipCode","11358","NY",4.04102758823011,"New York, NY","Queens","New York"
"ZipCode","11360","NY",4.04123351492863,"New York, NY","Queens","New York"
"ZipCode","11361","NY",3.65629528122157,"New York, NY","Queens","New York"
"ZipCode","11362","NY",4.34133874939511,"New York, NY","Queens","New York"
"ZipCode","11363","NY",3.06889621582445,"New York, NY","Queens","New York"
"ZipCode","11364","NY",2.29296339282059,"New York, NY","Queens","New York"
"ZipCode","11365","NY",3.41187539483239,"New York, NY","Queens","New York"
"ZipCode","11366","NY",3.49664314062151,"New York, NY","Queens","New York"
"ZipCode","11367","NY",4.26017913769664,"New York, NY","Queens","New York"
"ZipCode","11368","NY",3.70307365228885,"New York, NY","Queens","New York"
"ZipCode","11369","NY",3.82101129075834,"New York, NY","Queens","New York"
"ZipCode","11370","NY",3.8385629445506,"New York, NY","Queens","New York"
"ZipCode","11372","NY",3.73939263103273,"New York, NY","Queens","New York"
"ZipCode","11373","NY",2.68380838646988,"New York, NY","Queens","New York"
"ZipCode","11374","NY",3.77696132431673,"New York, NY","Queens","New York"
"ZipCode","11375","NY",3.74523970105898,"New York, NY","Queens","New York"
"ZipCode","11377","NY",2.67733768871066,"New York, NY","Queens","New York"
"ZipCode","11378","NY",3.81612912787829,"New York, NY","Queens","New York"
"ZipCode","11379","NY",3.57057997453723,"New York, NY","Queens","New York"
"ZipCode","11385","NY",3.91443615973175,"New York, NY","Queens","New York"
"ZipCode","11411","NY",2.84642579340857,"New York, NY","Queens","New York"
"ZipCode","11412","NY",1.18449147532135,"New York, NY","Queens","New York"
"ZipCode","11413","NY",2.78766572975524,"New York, NY","Queens","New York"
"ZipCode","11414","NY",4.40985645710645,"New York, NY","Queens","New York"
"ZipCode","11415","NY",4.77981554560842,"New York, NY","Queens","New York"
"ZipCode","11416","NY",4.84470303010838,"New York, NY","Queens","New York"
"ZipCode","11417","NY",3.57251526906191,"New York, NY","Queens","New York"
"ZipCode","11418","NY",4.78677629088757,"New York, NY","Queens","New York"
"ZipCode","11419","NY",3.17565369797483,"New York, NY","Queens","New York"
"ZipCode","11420","NY",4.37469908952433,"New York, NY","Queens","New York"
"ZipCode","11421","NY",4.89311479929436,"New York, NY","Queens","New York"
"ZipCode","11422","NY",3.1773144318332,"New York, NY","Queens","New York"
"ZipCode","11423","NY",3.21196835781085,"New York, NY","Queens","New York"
"ZipCode","11426","NY",4.34731585428079,"New York, NY","Queens","New York"
"ZipCode","11427","NY",3.08612119220209,"New York, NY","Queens","New York"
"ZipCode","11428","NY",4.08382058933425,"New York, NY","Queens","New York"
"ZipCode","11429","NY",2.81864496450257,"New York, NY","Queens","New York"
"ZipCode","11432","NY",3.65796296707359,"New York, NY","Queens","New York"
"ZipCode","11433","NY",4.07950050761189,"New York, NY","Queens","New York"
"ZipCode","11434","NY",3.00095804592017,"New York, NY","Queens","New York"
"ZipCode","11435","NY",3.76937434973508,"New York, NY","Queens","New York"
"ZipCode","11436","NY",2.49125773015058,"New York, NY","Queens","New York"
"ZipCode","11501","NY",3.74256824915261,"New York, NY","Nassau","Mineola"
"ZipCode","11507","NY",3.43881958478777,"New York, NY","Nassau","Albertson"
"ZipCode","11509","NY",4.03611540051772,"New York, NY","Nassau","Atlantic Beach"
"ZipCode","11510","NY",4.24086816534992,"New York, NY","Nassau","Baldwin"
"ZipCode","11514","NY",3.33610250608574,"New York, NY","Nassau","Carle Place"
"ZipCode","11516","NY",3.85486478829184,"New York, NY","Nassau","Cedarhurst"
"ZipCode","11518","NY",4.67376174518901,"New York, NY","Nassau","East Rockaway"
"ZipCode","11520","NY",4.67688079799349,"New York, NY","Nassau","Freeport"
"ZipCode","11530","NY",3.39537515177856,"New York, NY","Nassau","Garden City"
"ZipCode","11545","NY",2.41984333765586,"New York, NY","Nassau","Glen Head"
"ZipCode","11550","NY",4.93908592243506,"New York, NY","Nassau"," Hempstead"
"ZipCode","11552","NY",3.9525263503418,"New York, NY","Nassau","West Hempstead"
"ZipCode","11553","NY",3.92470195232654,"New York, NY","Nassau","Uniondale"
"ZipCode","11554","NY",3.93852977792739,"New York, NY","Nassau","East Meadow"
"ZipCode","11557","NY",4.65358117937335,"New York, NY","Nassau","Hewlett"
"ZipCode","11558","NY",4.95182966810805,"New York, NY","Nassau","Island Park"
"ZipCode","11559","NY",4.58035724162573,"New York, NY","Nassau","Lawrence"
"ZipCode","11560","NY",3.92685969224813,"New York, NY","Nassau","Locust Valley"
"ZipCode","11561","NY",3.19349725778231,"New York, NY","Nassau","Long Beach"
"ZipCode","11563","NY",4.39730851306053,"New York, NY","Nassau","Lynbrook"
"ZipCode","11565","NY",4.11559252547118,"New York, NY","Nassau","Malverne"
"ZipCode","11566","NY",3.96295020358345,"New York, NY","Nassau","Merrick"
"ZipCode","11568","NY",3.74293515034474,"New York, NY","Nassau","Old Westbury"
"ZipCode","11570","NY",2.83299494840979,"New York, NY","Nassau","Rockville Centre"
"ZipCode","11572","NY",5.05477674002974,"New York, NY","Nassau","Oceanside"
"ZipCode","11575","NY",3.76095140518974,"New York, NY","Nassau","Roosevelt"
"ZipCode","11576","NY",2.98907749054254,"New York, NY","Nassau","Roslyn"
"ZipCode","11577","NY",4.10759548234878,"New York, NY","Nassau","Roslyn Heights"
"ZipCode","11579","NY",3.74419124634427,"New York, NY","Nassau","Sea Cliff"
"ZipCode","11580","NY",4.57201343710061,"New York, NY","Nassau","Valley Stream"
"ZipCode","11581","NY",4.40649124812213,"New York, NY","Nassau","Valley Stream"
"ZipCode","11590","NY",4.03600906798451,"New York, NY","Nassau","Westbury"
"ZipCode","11596","NY",4.34040531189545,"New York, NY","Nassau","Williston Park"
"ZipCode","11598","NY",3.54745552969607,"New York, NY","Nassau","Woodmere"
"ZipCode","11691","NY",4.66148872727521,"New York, NY","Queens","New York"
"ZipCode","11692","NY",4.80418263420739,"New York, NY","Queens","New York"
"ZipCode","11694","NY",4.94406274684335,"New York, NY","Queens","New York"
"ZipCode","11701","NY",4.51700902777998,"New York, NY","Suffolk","Amityville"
"ZipCode","11703","NY",-0.216984192384751,"New York, NY","Suffolk","North Babylon"
"ZipCode","11704","NY",4.20698024816726,"New York, NY","Suffolk","West Babylon"
"ZipCode","11705","NY",4.21998932456483,"New York, NY","Suffolk"," Islip"
"ZipCode","11706","NY",4.17404787752818,"New York, NY","Suffolk"," Islip"
"ZipCode","11709","NY",4.5450033832435,"New York, NY","Nassau","Bayville"
"ZipCode","11710","NY",3.57264770640637,"New York, NY","Nassau","Bellmore"
"ZipCode","11713","NY",3.36875687745231,"New York, NY","Suffolk","Bellport"
"ZipCode","11714","NY",3.67817910019015,"New York, NY","Nassau","Bethpage"
"ZipCode","11715","NY",4.79247638632268,"New York, NY","Suffolk","Blue Point"
"ZipCode","11716","NY",3.24157477651177,"New York, NY","Suffolk"," Islip"
"ZipCode","11717","NY",5.24653053100396,"New York, NY","Suffolk"," Islip"
"ZipCode","11718","NY",2.46959279846399,"New York, NY","Suffolk"," Islip"
"ZipCode","11719","NY",3.65120526731032,"New York, NY","Suffolk","Brookhaven"
"ZipCode","11720","NY",3.26578407212486,"New York, NY","Suffolk","Centereach"
"ZipCode","11721","NY",4.98754768568252,"New York, NY","Suffolk","Centerport"
"ZipCode","11722","NY",4.39953393523467,"New York, NY","Suffolk"," Islip"
"ZipCode","11724","NY",3.48554091156049,"New York, NY","Suffolk","Cold Spring Harbor"
"ZipCode","11725","NY",3.16910086395267,"New York, NY","Suffolk","Commack"
"ZipCode","11726","NY",6.80728786100962,"New York, NY","Suffolk","Copiague"
"ZipCode","11727","NY",5.88077479746635,"New York, NY","Suffolk","Coram"
"ZipCode","11729","NY",4.87252676191368,"New York, NY","Suffolk","Deer Park"
"ZipCode","11730","NY",1.08478918300151,"New York, NY","Suffolk"," Islip"
"ZipCode","11731","NY",1.36113260069393,"New York, NY","Suffolk","East Northport"
"ZipCode","11732","NY",3.99233303563331,"New York, NY","Nassau","East Norwich"
"ZipCode","11733","NY",2.45921114991144,"New York, NY","Suffolk","Setauket"
"ZipCode","11735","NY",4.639296631002,"New York, NY","Nassau","Farmingdale"
"ZipCode","11738","NY",4.10416691191778,"New York, NY","Suffolk","Farmingville"
"ZipCode","11739","NY",2.65655112293666,"New York, NY","Suffolk"," Islip"
"ZipCode","11740","NY",3.67852056308611,"New York, NY","Suffolk","Huntington"
"ZipCode","11741","NY",4.18407916724239,"New York, NY","Suffolk"," Islip"
"ZipCode","11742","NY",3.54293272377022,"New York, NY","Suffolk","Holtsville"
"ZipCode","11743","NY",3.12495716853069,"New York, NY","Suffolk","Huntington"
"ZipCode","11746","NY",1.99220204253307,"New York, NY","Suffolk","Huntington"
"ZipCode","11747","NY",4.48642578171023,"New York, NY","Suffolk","Melville"
"ZipCode","11749","NY",6.73138430132465,"New York, NY","Suffolk"," Islip"
"ZipCode","11751","NY",3.28968374119503,"New York, NY","Suffolk"," Islip"
"ZipCode","11752","NY",3.74435253425241,"New York, NY","Suffolk"," Islip"
"ZipCode","11753","NY",4.2395234095255,"New York, NY","Nassau","Jericho"
"ZipCode","11754","NY",2.18113443845209,"New York, NY","Suffolk","Kings Park"
"ZipCode","11755","NY",4.07155841509371,"New York, NY","Suffolk","Lake Grove"
"ZipCode","11756","NY",4.34042015577087,"New York, NY","Nassau","Levittown"
"ZipCode","11757","NY",4.01849886024423,"New York, NY","Suffolk","Lindenhurst"
"ZipCode","11758","NY",3.84170186220412,"New York, NY","Nassau","Massapequa"
"ZipCode","11762","NY",4.37482127146067,"New York, NY","Nassau","Massapequa Park"
"ZipCode","11763","NY",4.00694307247303,"New York, NY","Suffolk","Medford"
"ZipCode","11764","NY",4.07623349771202,"New York, NY","Suffolk","Miller Place"
"ZipCode","11766","NY",1.90575407429643,"New York, NY","Suffolk","Mount Sinai"
"ZipCode","11767","NY",3.00954981659835,"New York, NY","Suffolk","Nesconset"
"ZipCode","11768","NY",4.12916001702347,"New York, NY","Suffolk","Fort Salonga"
"ZipCode","11769","NY",1.9503686728021,"New York, NY","Suffolk"," Islip"
"ZipCode","11771","NY",3.63102895314578,"New York, NY","Nassau","Oyster Bay"
"ZipCode","11772","NY",3.62874109383159,"New York, NY","Suffolk","Patchogue"
"ZipCode","11776","NY",4.1571100768793,"New York, NY","Suffolk","Port Jefferson Station"
"ZipCode","11777","NY",3.98354071856216,"New York, NY","Suffolk","Port Jefferson"
"ZipCode","11778","NY",4.10789216241343,"New York, NY","Suffolk","Rocky Point"
"ZipCode","11779","NY",2.80589155882978,"New York, NY","Suffolk","Ronkonkoma"
"ZipCode","11780","NY",3.69433737406259,"New York, NY","Suffolk","Saint James"
"ZipCode","11782","NY",4.47357755778134,"New York, NY","Suffolk"," Islip"
"ZipCode","11783","NY",3.91068785450158,"New York, NY","Nassau","Seaford"
"ZipCode","11784","NY",3.85320822744013,"New York, NY","Suffolk","Selden"
"ZipCode","11786","NY",3.62284379109697,"New York, NY","Suffolk","Shoreham"
"ZipCode","11787","NY",3.88071546739772,"New York, NY","Suffolk","Smithtown"
"ZipCode","11788","NY",4.34169628817437,"New York, NY","Suffolk"," Islip"
"ZipCode","11789","NY",2.24462138116779,"New York, NY","Suffolk","Sound Beach"
"ZipCode","11790","NY",3.38138249773583,"New York, NY","Suffolk","Stony Brook"
"ZipCode","11791","NY",3.88957538515913,"New York, NY","Nassau","Syosset"
"ZipCode","11792","NY",4.03304655863435,"New York, NY","Suffolk","Wading River"
"ZipCode","11793","NY",4.11804084315894,"New York, NY","Nassau","Wantagh"
"ZipCode","11795","NY",1.4398311674463,"New York, NY","Suffolk"," Islip"
"ZipCode","11796","NY",3.99654271361808,"New York, NY","Suffolk"," Islip"
"ZipCode","11797","NY",3.28381144506409,"New York, NY","Nassau","Woodbury"
"ZipCode","11798","NY",3.59792159403634,"New York, NY","Suffolk","Wyandanch"
"ZipCode","11801","NY",4.02849776602316,"New York, NY","Nassau","Hicksville"
"ZipCode","11803","NY",3.03138461129045,"New York, NY","Nassau","Plainview"
"ZipCode","11804","NY",3.18032963406078,"New York, NY","Nassau","Old Bethpage"
"ZipCode","11901","NY",3.89205922167828,"New York, NY","Suffolk","Riverhead"
"ZipCode","11930","NY",6.06403362541614,"New York, NY","Suffolk","Amagansett"
"ZipCode","11932","NY",6.77398962344527,"New York, NY","Suffolk","Bridgehampton"
"ZipCode","11933","NY",3.50683227166422,"New York, NY","Suffolk","Calverton"
"ZipCode","11934","NY",3.15165985132326,"New York, NY","Suffolk","Center Moriches"
"ZipCode","11935","NY",3.99972506730737,"New York, NY","Suffolk","Cutchogue"
"ZipCode","11940","NY",3.122959186791,"New York, NY","Suffolk","East Moriches"
"ZipCode","11941","NY",4.86439438378916,"New York, NY","Suffolk","Eastport"
"ZipCode","11942","NY",5.00287067737049,"New York, NY","Suffolk","East Quogue"
"ZipCode","11944","NY",4.58077099959198,"New York, NY","Suffolk","Greenport"
"ZipCode","11946","NY",4.75043474779584,"New York, NY","Suffolk","Hampton Bays"
"ZipCode","11948","NY",4.4099398472541,"New York, NY","Suffolk","Laurel"
"ZipCode","11949","NY",2.54691967261431,"New York, NY","Suffolk","Manorville"
"ZipCode","11950","NY",3.69088333477552,"New York, NY","Suffolk","Mastic"
"ZipCode","11953","NY",4.27685377145238,"New York, NY","Suffolk","Middle Island"
"ZipCode","11954","NY",6.23127064074419,"New York, NY","Suffolk","Montauk"
"ZipCode","11955","NY",4.16607175159867,"New York, NY","Suffolk","Moriches"
"ZipCode","11958","NY",3.82337592323258,"New York, NY","Suffolk","Peconic"
"ZipCode","11960","NY",4.14067109736056,"New York, NY","Suffolk","Remsenburg"
"ZipCode","11961","NY",2.65991295343737,"New York, NY","Suffolk","Ridge"
"ZipCode","11964","NY",3.23102744643064,"New York, NY","Suffolk"," Shelter Island"
"ZipCode","11967","NY",3.90535060046502,"New York, NY","Suffolk","Shirley"
"ZipCode","11968","NY",3.59873603853547,"New York, NY","Suffolk","Southampton"
"ZipCode","11971","NY",4.71077171461372,"New York, NY","Suffolk","Southold"
"ZipCode","11975","NY",5.59957532787521,"New York, NY","Suffolk","Wainscott"
"ZipCode","11976","NY",4.38412864421818,"New York, NY","Suffolk","Water Mill"
"ZipCode","11977","NY",4.91386374488106,"New York, NY","Suffolk","Westhampton"
"ZipCode","11978","NY",4.03366158052123,"New York, NY","Suffolk","Westhampton Beach"
"ZipCode","11980","NY",4.00047451166237,"New York, NY","Suffolk","Yaphank"
"ZipCode","12009","NY",1.86749948331796,"Albany, NY","Albany","Guilderland"
"ZipCode","12018","NY",2.19911626830314,"Albany, NY","Rensselaer","Averill Park"
"ZipCode","12019","NY",2.75136752760572,"Albany, NY","Saratoga","Ballston"
"ZipCode","12020","NY",2.39638360914092,"Albany, NY","Saratoga"," Milton"
"ZipCode","12023","NY",2.92337167695707,"Albany, NY","Albany","Berne"
"ZipCode","12027","NY",2.69283921295202,"Albany, NY","Saratoga","Ballston"
"ZipCode","12033","NY",3.32280430193084,"Albany, NY","Rensselaer","Schodack"
"ZipCode","12043","NY",1.17247776537876,"Albany, NY","Schoharie","Cobleskill"
"ZipCode","12052","NY",0.648192632952897,"Albany, NY","Rensselaer","Grafton"
"ZipCode","12053","NY",2.4995302508211,"Albany, NY","Schenectady"," Duane"
"ZipCode","12054","NY",3.69487900662901,"Albany, NY","Albany","Bethlehem"
"ZipCode","12056","NY",2.77005011363787,"Albany, NY","Schenectady"," Duane"
"ZipCode","12057","NY",3.87721064267644,"Glens Falls, NY","Washington","White Creek"
"ZipCode","12059","NY",2.61182312232971,"Albany, NY","Albany","Berne"
"ZipCode","12061","NY",2.36490450820807,"Albany, NY","Rensselaer","East Greenbush"
"ZipCode","12062","NY",2.3971873807685,"Albany, NY","Rensselaer"," Nassau"
"ZipCode","12065","NY",1.63210446942833,"Albany, NY","Saratoga","Clifton Park"
"ZipCode","12066","NY",2.26365611516684,"Albany, NY","Schoharie"," Esperance"
"ZipCode","12067","NY",3.05219725842365,"Albany, NY","Albany","New Scotland"
"ZipCode","12074","NY",3.06887339813298,"Albany, NY","Saratoga"," Galway"
"ZipCode","12076","NY",1.75644182395758,"Albany, NY","Schoharie","Conesville"
"ZipCode","12077","NY",2.7709849306753,"Albany, NY","Albany","Bethlehem"
"ZipCode","12084","NY",2.81420440042143,"Albany, NY","Albany","Guilderland"
"ZipCode","12093","NY",2.07826563734215,"Albany, NY","Schoharie","Jefferson"
"ZipCode","12094","NY",1.71794710739922,"Albany, NY","Rensselaer","Pittstown"
"ZipCode","12110","NY",4.05728675088871,"Albany, NY","Albany"," Colonie"
"ZipCode","12118","NY",2.84192986568494,"Albany, NY","Saratoga","Halfmoon"
"ZipCode","12121","NY",2.06701984988873,"Albany, NY","Rensselaer"," Schaghticoke"
"ZipCode","12122","NY",1.95781376259307,"Albany, NY","Schoharie"," Middleburgh"
"ZipCode","12123","NY",2.24316620010834,"Albany, NY","Rensselaer"," Nassau"
"ZipCode","12134","NY",2.28250903736251,"Albany, NY","Saratoga","Edinburg"
"ZipCode","12137","NY",2.8441399897921,"Albany, NY","Schenectady","Mariaville"
"ZipCode","12138","NY",1.75701241887655,"Albany, NY","Rensselaer","Petersburg"
"ZipCode","12140","NY",1.82657822332166,"Albany, NY","Rensselaer"," Poestenkill"
"ZipCode","12143","NY",3.42507238654595,"Albany, NY","Albany"," Coeymans"
"ZipCode","12144","NY",2.04410685477422,"Albany, NY","Rensselaer","Rensselaer"
"ZipCode","12148","NY",2.50844812895987,"Albany, NY","Saratoga","Clifton Park"
"ZipCode","12149","NY",2.19456626161681,"Albany, NY","Schoharie"," Richmondville"
"ZipCode","12154","NY",2.69792550800312,"Albany, NY","Rensselaer"," Schaghticoke"
"ZipCode","12157","NY",2.31326389977596,"Albany, NY","Schoharie"," Schoharie"
"ZipCode","12158","NY",2.55398534199874,"Albany, NY","Albany","Bethlehem"
"ZipCode","12159","NY",2.74231172663901,"Albany, NY","Albany","Slingerlands"
"ZipCode","12168","NY",2.32074770000086,"Albany, NY","Rensselaer","Stephentown"
"ZipCode","12170","NY",2.42348062185099,"Albany, NY","Saratoga"," Stillwater"
"ZipCode","12175","NY",2.11360767173829,"Albany, NY","Schoharie","Summit"
"ZipCode","12180","NY",2.27650678898921,"Albany, NY","Rensselaer","Troy"
"ZipCode","12182","NY",2.11683460483404,"Albany, NY","Rensselaer","Troy"
"ZipCode","12185","NY",1.44952914977073,"Albany, NY","Rensselaer","Valley Falls"
"ZipCode","12186","NY",2.59254014791166,"Albany, NY","Albany","New Scotland"
"ZipCode","12188","NY",2.77681534253985,"Albany, NY","Saratoga"," Waterford"
"ZipCode","12189","NY",2.72862299457339,"Albany, NY","Albany","Watervliet"
"ZipCode","12193","NY",2.46337366011853,"Albany, NY","Albany","Westerlo"
"ZipCode","12196","NY",2.39228317798348,"Albany, NY","Rensselaer","West Sand Lake"
"ZipCode","12198","NY",2.05452915740145,"Albany, NY","Rensselaer","North Greenbush"
"ZipCode","12203","NY",2.70508399194065,"Albany, NY","Albany","Albany"
"ZipCode","12204","NY",3.11029252080375,"Albany, NY","Albany","Menands"
"ZipCode","12205","NY",3.93864397248421,"Albany, NY","Albany"," Colonie"
"ZipCode","12206","NY",2.40519117924762,"Albany, NY","Albany","Albany"
"ZipCode","12208","NY",2.82688029111742,"Albany, NY","Albany","Albany"
"ZipCode","12209","NY",4.19789369633324,"Albany, NY","Albany","Albany"
"ZipCode","12210","NY",2.5267268999694,"Albany, NY","Albany","Albany"
"ZipCode","12211","NY",2.25279712901365,"Albany, NY","Albany"," Colonie"
"ZipCode","12302","NY",2.99402425139099,"Albany, NY","Schenectady","Glenville"
